repo_id,seq_index,sha,author_time_iso,minutes_since_prev_commit,minutes_since_t0,insertions,deletions,files_changed,is_merge,is_before_t0,is_during_event,is_after_t1,flag_bulk_commit,subject
theRaven1312-cursor-hackathon-2025,0,79d171ee4096d1f2b9583a1659f4a3d2f4be652e,2025-11-29T07:53:35+00:00,,113.58,5096,0,19,0,0,1,0,1,first init
theRaven1312-cursor-hackathon-2025,1,d14b83da83f5d2d4b34f178229d8e99c8897c6d6,2025-11-29T08:24:18+00:00,30.72,144.30,926,276,7,0,0,1,0,0,"fix functional feature: upload photo, view status"
theRaven1312-cursor-hackathon-2025,2,9c55e16d5410b45335e96223bf614a73aad525e9,2025-11-29T08:36:51+00:00,12.55,156.85,139,49,3,0,0,1,0,0,fix UI interaction
theRaven1312-cursor-hackathon-2025,3,3d66ed05fd77561fd7c3dbefd88df1bbf62b2ecf,2025-11-29T08:45:06+00:00,8.25,165.10,479,53,4,0,0,1,0,0,feature/ search location
theRaven1312-cursor-hackathon-2025,4,e9238fc3ca88ca90416ac1c343ae55b19b8130c2,2025-11-29T09:16:20+00:00,31.23,196.33,3086,167,18,0,0,1,0,1,feature backend API
theRaven1312-cursor-hackathon-2025,5,739f554f8ab360a5c902976739d6853640a60e70,2025-11-29T10:36:13+00:00,79.88,276.22,1395,436,18,0,0,1,0,1,add a lots of features
theRaven1312-cursor-hackathon-2025,6,1c3140dca4fc8249f8f6c60bd62ea4d74d7d5c11,2025-11-29T12:06:11+00:00,89.97,366.18,8,8,2,0,0,0,1,0,small changes
theRaven1312-cursor-hackathon-2025,7,95ba49f08fb866175c46f8e462e43fb72c588106,2025-11-29T12:57:04+00:00,50.88,417.07,543,327,17,0,0,0,1,0,last change
theRaven1312-cursor-hackathon-2025,8,f5ee24fb1898cee38b70aa6ca3d222c2844040d2,2025-11-30T05:40:17+00:00,1003.22,1420.28,24,2,2,0,0,0,1,0,small changes
