repo_id,seq_index,sha,author_time_iso,minutes_since_prev_commit,minutes_since_t0,insertions,deletions,files_changed,is_merge,is_before_t0,is_during_event,is_after_t1,flag_bulk_commit,subject
loingtan-NetScope,0,682f971c6fdd818b67c2b680d842d6c63c2af4fc,2025-11-29T10:56:01+00:00,,296.02,15155,0,47,0,0,1,0,1,first commit
